amount,average_transaction_amount,amount_ratio,transaction_hour,transaction_day,location_match,location_changed,new_device,trusted_ip,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,new_receiver,receiver_trust_score,receiver_risk_score,merchant_category,payment_method,high_risk_merchant,night_transaction,impossible_travel,time_gap_minutes,previous_transactions_last_1_hour,previous_transactions_last_24_hours,high_value_transaction,persona,home_city,login_city,transaction_city,is_fraud
4416.43,4181.19,1.056,21,0,0,1,0,1,0,0,0,1,12,86,0,74,19,Food,UPI,0,0,0,2.0,0,3,0,Salaried,Ahmedabad,Ahmedabad,Lucknow,0
4960.45,4181.19,1.186,9,2,1,0,0,1,0,0,0,1,19,90,1,74,19,Groceries,UPI,0,0,0,13.0,0,0,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
3659.68,4181.19,0.875,2,3,1,0,0,1,0,0,0,1,23,88,0,74,19,Travel,UPI,0,1,0,15.0,0,1,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
5924.0,4181.19,1.417,5,3,1,0,0,1,0,0,0,1,28,100,1,100,24,Travel,UPI,0,0,0,11.0,0,2,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
4911.55,4181.19,1.175,18,5,1,0,0,1,0,0,0,1,13,99,1,91,17,Retail,UPI,0,0,0,11.0,0,0,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
3631.77,4181.19,0.869,0,6,1,0,0,1,1,1,0,1,21,68,0,91,17,E-commerce,UPI,0,1,0,4.0,0,1,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
2056.18,4181.19,0.492,19,6,1,0,0,1,0,0,0,1,21,89,0,74,19,Food,UPI,0,0,0,13.0,0,1,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
3827.52,4181.19,0.915,21,6,1,0,0,1,0,0,0,1,17,91,1,73,29,Food,UPI,0,0,0,15.0,0,2,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
15294.39,4181.19,3.658,3,0,1,0,0,1,0,0,0,1,12,95,0,91,17,Food,UPI,0,1,0,3.0,0,2,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
1678.09,4181.19,0.401,4,1,0,1,0,1,0,0,0,1,8,92,1,93,20,Food,UPI,0,1,0,3.0,0,0,0,Salaried,Ahmedabad,Ahmedabad,Lucknow,0
2286.15,4181.19,0.547,10,1,1,0,0,1,0,0,0,1,24,97,0,74,19,Retail,UPI,0,0,0,4.0,0,1,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
1381.35,4181.19,0.33,11,1,1,0,0,1,0,0,0,1,5,89,0,91,17,Food,UPI,0,0,0,2.0,1,2,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
43904.56,4181.19,10.5,19,1,1,1,1,0,0,4,1,1,34,22,1,14,82,Electronics,Debit Card,0,0,1,14.0,0,3,1,Salaried,Ahmedabad,Chandigarh,Chandigarh,1
5299.53,4181.19,1.267,0,2,1,0,0,1,0,1,0,1,11,85,0,74,19,Travel,UPI,0,1,1,4.0,0,4,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
5375.02,4181.19,1.286,1,3,1,0,0,1,0,0,0,1,19,93,0,91,17,Groceries,UPI,0,1,0,10.0,0,0,0,Salaried,Ahmedabad,Ahmedabad,Ahmedabad,0
298.78,703.12,0.425,8,0,1,0,0,1,0,0,0,1,7,95,1,80,5,Travel,Net Banking,0,0,0,4.0,0,0,0,Student,Chennai,Chennai,Chennai,0
793.55,703.12,1.129,11,0,1,0,0,1,1,0,0,1,30,76,0,80,5,Groceries,Net Banking,0,0,0,14.0,0,1,0,Student,Chennai,Chennai,Chennai,0
811.81,703.12,1.155,5,2,1,0,0,1,0,0,0,1,18,91,1,89,13,Travel,Net Banking,0,0,0,7.0,0,0,0,Student,Chennai,Chennai,Chennai,0
2355.5,703.12,3.35,6,3,1,0,0,1,0,0,0,1,19,93,0,89,13,Groceries,Net Banking,0,0,0,10.0,0,0,0,Student,Chennai,Chennai,Chennai,0
868.36,703.12,1.235,7,3,1,0,0,1,0,0,0,1,21,97,0,89,13,E-commerce,Net Banking,0,0,0,5.0,1,1,0,Student,Chennai,Chennai,Chennai,0
750.75,703.12,1.068,10,3,1,0,0,1,0,1,0,1,13,99,0,89,13,Retail,Net Banking,0,0,0,3.0,0,2,0,Student,Chennai,Chennai,Chennai,0
484.86,703.12,0.69,15,3,1,0,0,1,0,0,0,1,21,91,0,89,13,Food,Net Banking,0,0,0,12.0,0,3,0,Student,Chennai,Chennai,Chennai,0
510.99,703.12,0.727,15,3,1,0,0,1,0,0,0,1,27,89,1,99,24,Travel,Net Banking,0,0,0,12.0,1,4,0,Student,Chennai,Chennai,Chennai,0
860.93,703.12,1.224,20,3,1,0,0,1,0,0,0,1,18,96,0,80,5,Groceries,Net Banking,0,0,0,14.0,0,5,0,Student,Chennai,Chennai,Chennai,0
632.06,703.12,0.899,15,4,1,0,0,1,0,0,0,1,23,97,0,80,5,Food,Net Banking,0,0,0,7.0,0,1,0,Student,Chennai,Chennai,Chennai,0
5321.85,703.12,7.569,2,5,1,0,1,0,1,3,0,1,19,60,1,23,75,E-commerce,Net Banking,0,1,0,8.0,0,1,1,Student,Chennai,Chennai,Chennai,1
2664.73,703.12,3.79,4,5,1,0,0,1,1,0,0,1,19,59,0,80,5,Groceries,Net Banking,0,1,0,6.0,0,2,0,Student,Chennai,Chennai,Chennai,0
572.15,703.12,0.814,19,5,1,0,0,1,0,0,0,1,6,99,0,89,13,Groceries,Net Banking,0,0,0,2.0,0,2,0,Student,Chennai,Chennai,Chennai,0
262.29,703.12,0.373,4,6,1,0,0,1,0,0,0,1,11,89,0,99,24,Groceries,Net Banking,0,1,0,3.0,0,2,0,Student,Chennai,Chennai,Chennai,0
661.57,703.12,0.941,21,6,1,1,0,0,0,2,0,1,14,91,0,80,5,Groceries,Net Banking,0,0,0,6.0,0,1,0,Student,Chennai,Coimbatore,Coimbatore,0
831.69,703.12,1.183,11,0,1,1,0,0,0,2,0,1,24,92,0,92,23,Travel,Net Banking,0,0,0,8.0,0,1,0,Student,Chennai,Coimbatore,Coimbatore,0
228.49,703.12,0.325,18,0,1,1,0,0,0,0,0,1,25,91,0,80,5,Food,Net Banking,0,0,0,5.0,0,2,0,Student,Chennai,Coimbatore,Coimbatore,0
592.6,703.12,0.843,18,0,0,1,0,0,0,1,0,1,15,97,0,89,13,Groceries,Net Banking,0,0,0,10.0,1,3,0,Student,Chennai,Coimbatore,Kochi,0
1742.05,703.12,2.478,10,1,1,1,0,0,0,0,0,1,21,97,0,92,23,Travel,UPI,0,0,1,14.0,0,3,0,Student,Chennai,Delhi,Delhi,1
628.19,703.12,0.893,10,1,1,0,0,1,0,0,0,1,9,95,1,97,24,Food,Net Banking,0,0,0,6.0,1,4,0,Student,Chennai,Chennai,Chennai,0
589.8,703.12,0.839,22,1,1,1,0,0,0,0,0,1,22,100,1,72,23,E-commerce,Net Banking,0,0,0,3.0,0,2,0,Student,Chennai,Coimbatore,Coimbatore,0
850.59,703.12,1.21,1,2,1,1,0,0,0,0,0,1,26,98,0,92,20,Groceries,Net Banking,0,1,0,12.0,0,3,0,Student,Chennai,Coimbatore,Coimbatore,0
384.11,703.12,0.546,2,2,1,1,0,0,0,0,0,1,15,95,1,94,15,E-commerce,Net Banking,0,1,0,14.0,1,4,0,Student,Chennai,Coimbatore,Coimbatore,0
742.09,703.12,1.055,5,2,1,1,0,0,0,0,0,1,21,90,1,92,20,Travel,Net Banking,0,0,0,8.0,0,5,0,Student,Chennai,Coimbatore,Coimbatore,0
418.32,703.12,0.595,7,2,1,1,0,0,0,0,0,1,22,100,1,74,0,Groceries,Net Banking,0,0,1,9.0,0,6,0,Student,Chennai,Coimbatore,Coimbatore,0
423.08,703.12,0.602,8,2,1,1,0,0,0,0,0,1,12,98,1,89,11,Retail,Net Banking,0,0,0,1.0,1,7,0,Student,Chennai,Coimbatore,Coimbatore,0
533.25,703.12,0.758,17,2,1,1,0,0,0,0,0,1,21,90,0,89,11,Food,Net Banking,0,0,0,4.0,0,6,0,Student,Chennai,Coimbatore,Coimbatore,0
798.46,703.12,1.136,3,3,1,1,0,0,0,0,0,1,22,85,0,80,5,Travel,Net Banking,0,1,0,9.0,0,4,0,Student,Chennai,Coimbatore,Coimbatore,0
1964.57,2234.18,0.879,22,6,1,0,0,1,0,1,0,1,20,95,1,100,23,E-commerce,Net Banking,0,0,0,8.0,0,0,0,Senior Citizen,Delhi,Delhi,Delhi,0
853.67,2234.18,0.382,23,6,1,0,0,1,0,0,0,1,15,89,0,100,23,Travel,Net Banking,0,0,0,8.0,0,1,0,Senior Citizen,Delhi,Delhi,Delhi,0
1568.42,2234.18,0.702,3,0,1,0,0,1,0,0,0,1,12,86,1,72,15,E-commerce,Net Banking,0,1,0,6.0,0,2,0,Senior Citizen,Delhi,Delhi,Delhi,0
1058.16,2234.18,0.474,4,2,0,1,0,1,0,0,0,1,6,92,1,97,0,E-commerce,Net Banking,0,1,0,1.0,0,0,0,Senior Citizen,Delhi,Delhi,Kolkata,0
2319.37,2234.18,1.038,4,2,1,0,0,1,0,1,0,0,11,86,0,97,0,Groceries,Net Banking,0,1,0,7.0,1,1,0,Senior Citizen,Delhi,Delhi,Delhi,0
10040.47,2234.18,4.494,6,2,1,0,0,1,0,0,0,1,8,87,0,97,0,Food,Net Banking,0,0,0,7.0,0,2,1,Senior Citizen,Delhi,Delhi,Delhi,0
2370.35,2234.18,1.061,6,3,1,0,0,1,0,0,0,1,10,98,0,97,0,Electronics,Net Banking,0,0,0,7.0,0,1,0,Senior Citizen,Delhi,Delhi,Delhi,0
2315.93,2234.18,1.037,7,3,1,0,0,1,0,0,0,1,32,93,1,81,19,Travel,Net Banking,0,0,0,15.0,0,1,0,Senior Citizen,Delhi,Delhi,Delhi,0
2641.67,2234.18,1.182,11,3,1,0,0,1,0,0,0,1,30,95,0,81,19,Remittance,Net Banking,1,0,0,12.0,0,2,0,Senior Citizen,Delhi,Delhi,Delhi,0
1616.42,2234.18,0.723,20,3,1,1,0,0,1,1,0,1,12,51,0,81,19,Groceries,Net Banking,0,0,1,10.0,0,3,0,Senior Citizen,Delhi,Jaipur,Jaipur,0
3264.17,2234.18,1.461,23,3,1,1,0,0,0,0,0,1,31,91,0,97,0,Food,Net Banking,0,0,0,12.0,0,4,0,Senior Citizen,Delhi,Jaipur,Jaipur,0
972.35,2234.18,0.435,2,4,1,1,0,0,0,1,0,1,33,99,1,79,6,Food,Net Banking,0,1,0,15.0,0,5,0,Senior Citizen,Delhi,Jaipur,Jaipur,0
884.99,2234.18,0.396,23,4,1,1,0,0,0,0,0,1,32,87,1,73,26,Crypto,Net Banking,1,0,0,14.0,0,2,0,Senior Citizen,Delhi,Jaipur,Jaipur,0
27523.57,2234.18,12.319,3,0,1,0,0,1,1,0,0,1,19,94,1,21,94,Crypto,Net Banking,1,1,0,14.0,0,0,1,Senior Citizen,Delhi,Delhi,Delhi,1
3262.94,2234.18,1.46,7,0,0,1,0,1,0,0,0,1,24,97,0,75,14,Food,Net Banking,0,0,0,15.0,0,1,0,Senior Citizen,Delhi,Delhi,Chennai,0
2540.28,2234.18,1.137,21,0,1,0,0,1,0,0,0,1,21,90,0,100,23,E-commerce,Net Banking,0,0,0,4.0,0,2,0,Senior Citizen,Delhi,Delhi,Delhi,0
1976.02,2234.18,0.884,23,0,1,1,0,0,0,0,0,1,13,88,0,100,23,Travel,Net Banking,0,0,0,2.0,0,3,0,Senior Citizen,Delhi,Jaipur,Jaipur,0
1087.39,2234.18,0.487,15,1,1,0,0,1,0,0,0,1,31,94,1,93,16,Travel,Net Banking,0,0,0,14.0,0,2,0,Senior Citizen,Delhi,Delhi,Delhi,0
818.75,2234.18,0.366,17,1,1,0,0,1,0,0,0,1,13,97,0,79,6,Electronics,Net Banking,0,0,0,6.0,0,3,0,Senior Citizen,Delhi,Delhi,Delhi,0
2898.87,2234.18,1.298,17,1,0,1,0,0,0,1,0,1,14,86,0,97,0,Travel,Net Banking,0,0,0,7.0,1,4,0,Senior Citizen,Delhi,Jaipur,Chennai,0
1915.6,2234.18,0.857,0,2,1,0,0,1,0,1,0,1,21,94,0,100,23,Food,Net Banking,0,1,1,8.0,0,3,0,Senior Citizen,Delhi,Delhi,Delhi,0
2152.6,2234.18,0.963,2,2,1,0,0,1,0,0,0,1,24,94,0,97,0,Travel,Net Banking,0,1,0,13.0,0,4,0,Senior Citizen,Delhi,Delhi,Delhi,0
2526.4,2234.18,1.131,4,2,1,0,0,1,0,0,0,1,13,95,1,70,12,Travel,Net Banking,0,1,0,1.0,0,5,0,Senior Citizen,Delhi,Delhi,Delhi,0
2678.94,2234.18,1.199,8,2,1,0,0,1,0,0,0,1,27,99,0,73,26,Retail,Net Banking,0,0,0,12.0,0,6,0,Senior Citizen,Delhi,Delhi,Delhi,0
997.37,2234.18,0.446,9,2,1,0,0,1,0,0,0,1,26,93,1,96,4,Travel,Net Banking,0,0,0,9.0,1,7,0,Senior Citizen,Delhi,Delhi,Delhi,0
1081.33,2234.18,0.484,9,2,1,0,0,1,0,0,0,1,7,93,0,97,0,Groceries,Net Banking,0,0,0,4.0,1,8,0,Senior Citizen,Delhi,Delhi,Delhi,0
2288.54,2234.18,1.024,13,2,1,0,0,1,0,0,0,1,25,95,1,75,14,E-commerce,Net Banking,0,0,0,8.0,0,9,0,Senior Citizen,Delhi,Delhi,Delhi,0
848.26,2234.18,0.38,11,3,1,0,0,1,0,0,0,1,20,91,0,81,19,Electronics,Net Banking,0,0,0,8.0,0,1,0,Senior Citizen,Delhi,Delhi,Delhi,0
1119.66,811.24,1.38,21,6,1,0,0,1,0,0,0,1,19,93,0,87,15,Electronics,Credit Card,0,0,0,14.0,0,0,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
2757.36,811.24,3.399,11,2,1,0,0,1,1,1,0,1,15,70,1,87,15,Food,Credit Card,0,0,0,13.0,0,0,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
648.84,811.24,0.8,1,3,0,1,0,1,0,0,0,1,21,99,0,87,15,E-commerce,Credit Card,0,1,0,14.0,0,1,0,Salaried,Chandigarh,Chandigarh,Coimbatore,0
795.04,811.24,0.98,5,3,1,0,0,1,0,0,0,1,5,87,0,87,15,Food,Credit Card,0,0,0,1.0,0,2,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
1109.55,811.24,1.368,14,3,1,0,0,1,0,0,0,1,4,86,1,93,30,Food,Credit Card,0,0,0,1.0,0,2,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
2247.28,811.24,2.77,14,3,1,1,0,0,0,0,0,1,23,85,0,87,15,Food,Debit Card,0,0,1,5.0,1,3,0,Salaried,Chandigarh,Delhi,Delhi,1
762.87,811.24,0.94,9,4,1,1,0,0,0,0,0,1,25,95,0,93,30,Groceries,Credit Card,0,0,1,15.0,0,2,0,Salaried,Chandigarh,Kolkata,Kolkata,0
762.77,811.24,0.94,13,5,1,1,0,0,0,0,0,1,20,97,0,87,15,Groceries,Credit Card,0,0,0,2.0,0,0,0,Salaried,Chandigarh,Kolkata,Kolkata,0
279.19,811.24,0.344,17,5,1,1,0,0,0,0,0,1,30,90,0,87,15,Electronics,Credit Card,0,0,0,10.0,0,1,0,Salaried,Chandigarh,Kolkata,Kolkata,0
266.42,811.24,0.328,23,0,1,0,0,1,0,0,0,1,10,99,0,93,30,Food,Credit Card,0,0,1,4.0,0,0,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
633.63,811.24,0.781,21,1,1,0,0,1,0,0,0,1,12,100,0,72,6,Travel,Credit Card,0,0,0,11.0,0,1,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
1225.71,811.24,1.511,2,2,1,0,1,1,0,0,0,1,26,99,1,93,12,Travel,IMPS,0,1,0,7.0,0,1,0,Salaried,Chandigarh,Chandigarh,Chandigarh,1
833.29,811.24,1.027,3,2,1,0,0,1,0,2,0,1,23,99,1,72,6,Groceries,Credit Card,0,1,0,14.0,1,2,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
288.6,811.24,0.356,3,2,1,0,0,1,0,0,0,1,18,93,1,98,26,Retail,Credit Card,0,1,0,10.0,2,3,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
1067.87,811.24,1.316,22,2,1,0,0,1,0,0,0,1,26,87,0,87,15,Travel,Credit Card,0,0,0,6.0,0,3,0,Salaried,Chandigarh,Chandigarh,Chandigarh,0
3330.26,720.71,4.621,23,6,0,1,0,1,0,0,0,1,6,94,0,95,0,Electronics,Credit Card,0,0,0,1.0,0,0,1,Student,Lucknow,Lucknow,Kochi,0
267.72,720.71,0.371,7,0,1,0,0,1,0,0,0,1,14,96,1,97,16,Retail,Credit Card,0,0,0,10.0,0,1,0,Student,Lucknow,Lucknow,Lucknow,0
13375.95,720.71,18.559,12,0,1,0,0,1,1,0,0,1,10,96,1,9,85,Crypto,UPI,1,0,0,8.0,0,2,1,Student,Lucknow,Lucknow,Lucknow,1
978.49,720.71,1.358,17,0,1,0,0,1,0,0,0,1,8,95,0,97,16,Travel,Credit Card,0,0,0,3.0,0,3,0,Student,Lucknow,Lucknow,Lucknow,0
733.65,720.71,1.018,4,3,1,0,0,1,0,0,0,1,24,85,1,95,0,Electronics,Credit Card,0,1,0,13.0,0,0,0,Student,Lucknow,Lucknow,Lucknow,0
821.01,720.71,1.139,5,3,1,0,0,1,0,0,0,1,16,90,0,95,0,Travel,Credit Card,0,0,0,13.0,0,1,0,Student,Lucknow,Lucknow,Lucknow,0
1027.52,720.71,1.426,2,4,0,1,0,1,0,0,0,1,8,94,0,95,0,Groceries,Credit Card,0,1,0,4.0,0,2,0,Student,Lucknow,Lucknow,Hyderabad,0
915.0,720.71,1.27,3,4,1,0,0,1,0,0,0,1,19,85,0,95,0,Travel,Credit Card,0,1,0,12.0,1,3,0,Student,Lucknow,Lucknow,Lucknow,0
406.35,720.71,0.564,3,4,1,0,0,1,0,0,0,1,23,98,1,88,17,Groceries,Credit Card,0,1,0,4.0,1,4,0,Student,Lucknow,Lucknow,Lucknow,0
10004.35,720.71,13.881,19,5,1,0,0,1,1,1,0,1,11,92,1,15,94,Crypto,Debit Card,1,0,0,2.0,0,0,1,Student,Lucknow,Lucknow,Lucknow,1
594.6,720.71,0.825,8,6,1,0,0,1,0,0,0,1,16,88,1,95,6,Food,Credit Card,0,0,0,15.0,0,1,0,Student,Lucknow,Lucknow,Lucknow,0
1044.8,720.71,1.45,18,6,1,0,0,1,0,1,0,1,21,95,1,100,8,Travel,Credit Card,0,0,0,4.0,0,2,0,Student,Lucknow,Lucknow,Lucknow,0
256.82,720.71,0.356,23,6,0,1,0,0,0,0,0,1,16,98,0,100,8,Electronics,Credit Card,0,0,0,7.0,0,2,0,Student,Lucknow,Hyderabad,Kochi,0
979.43,720.71,1.359,1,0,1,1,0,0,0,0,0,1,7,90,0,97,16,E-commerce,Credit Card,0,1,0,3.0,0,3,0,Student,Lucknow,Hyderabad,Hyderabad,0
680.85,720.71,0.945,7,0,0,1,0,0,0,0,0,1,15,95,0,97,16,E-commerce,Credit Card,0,0,0,13.0,0,4,0,Student,Lucknow,Hyderabad,Coimbatore,0
771.35,720.71,1.07,7,1,1,1,0,0,0,0,0,1,14,87,1,86,25,Electronics,Credit Card,0,0,1,4.0,0,1,0,Student,Lucknow,Hyderabad,Hyderabad,0
794.04,720.71,1.102,8,1,1,0,0,1,0,0,0,1,21,89,0,97,16,E-commerce,Credit Card,0,0,0,13.0,1,1,0,Student,Lucknow,Lucknow,Lucknow,0
1055.93,720.71,1.465,11,1,1,1,0,0,0,0,0,1,14,90,0,86,25,Crypto,Credit Card,1,0,0,9.0,0,2,0,Student,Lucknow,Hyderabad,Hyderabad,0
373.37,720.71,0.518,12,1,1,1,0,0,0,0,0,1,16,87,0,95,0,Electronics,Credit Card,0,0,0,2.0,1,3,0,Student,Lucknow,Hyderabad,Hyderabad,0
352.54,1138.43,0.31,23,6,0,1,0,1,0,0,0,1,6,87,0,96,13,Groceries,IMPS,0,0,0,2.0,0,0,0,Salaried,Chennai,Chennai,Kochi,0
1339.3,1138.43,1.176,2,0,1,0,0,1,0,0,0,1,13,97,0,75,14,E-commerce,IMPS,0,1,0,10.0,0,1,0,Salaried,Chennai,Chennai,Chennai,0
4568.91,1138.43,4.013,9,0,1,1,0,0,0,0,0,1,11,92,0,96,13,Food,UPI,0,0,1,5.0,0,2,1,Salaried,Chennai,Delhi,Delhi,1
1244.59,1138.43,1.093,9,0,1,0,0,1,0,0,0,1,12,99,1,75,14,Groceries,IMPS,0,0,0,10.0,1,3,0,Salaried,Chennai,Chennai,Chennai,0
581.65,1138.43,0.511,23,0,1,0,0,1,0,0,0,1,5,91,0,96,13,Food,IMPS,0,0,1,2.0,0,4,0,Salaried,Chennai,Chennai,Chennai,0
1296.83,1138.43,1.139,0,2,1,0,0,1,1,0,0,1,13,73,1,88,27,Food,IMPS,0,1,0,5.0,0,0,0,Salaried,Chennai,Chennai,Chennai,0
1504.32,1138.43,1.321,11,2,1,0,0,1,0,0,0,1,9,99,1,96,13,E-commerce,IMPS,0,0,0,7.0,0,1,0,Salaried,Chennai,Chennai,Chennai,0
455.26,1138.43,0.4,10,3,1,0,1,0,1,4,0,0,26,20,1,77,7,Groceries,Debit Card,0,0,0,8.0,0,1,0,Salaried,Chennai,Chennai,Chennai,1
1581.49,1138.43,1.389,15,3,1,0,0,1,0,0,0,1,29,86,0,77,7,Travel,IMPS,0,0,0,15.0,0,1,0,Salaried,Chennai,Chennai,Chennai,0
856.02,1138.43,0.752,19,3,1,0,0,1,0,0,0,1,4,93,0,88,27,Travel,IMPS,0,0,0,1.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
1305.47,1138.43,1.147,20,3,1,0,0,1,0,0,0,1,13,97,0,96,13,Groceries,IMPS,0,0,0,11.0,0,3,0,Salaried,Chennai,Chennai,Chennai,0
1058.26,1138.43,0.93,2,4,1,0,0,1,0,0,0,1,23,100,0,77,7,Food,IMPS,0,1,0,13.0,0,4,0,Salaried,Chennai,Chennai,Chennai,0
1259.69,1138.43,1.107,15,4,1,0,0,1,0,0,0,1,18,97,0,96,13,E-commerce,IMPS,0,0,0,12.0,0,4,0,Salaried,Chennai,Chennai,Chennai,0
1608.2,1138.43,1.413,0,5,1,0,0,1,1,0,0,1,14,53,0,96,13,Groceries,IMPS,0,1,0,2.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
1207.03,1138.43,1.06,11,5,1,0,0,1,0,0,0,1,25,95,0,77,7,Travel,IMPS,0,0,0,12.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
689.21,1138.43,0.605,15,5,1,0,0,1,0,0,0,1,5,91,0,88,27,E-commerce,IMPS,0,0,0,4.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
1371.16,1138.43,1.204,18,5,1,0,0,1,0,0,0,1,18,94,0,96,13,Travel,IMPS,0,0,0,14.0,0,3,0,Salaried,Chennai,Chennai,Chennai,0
1241.67,1138.43,1.091,7,6,1,0,0,1,0,0,0,1,11,87,0,96,13,Travel,IMPS,0,0,0,3.0,0,3,0,Salaried,Chennai,Chennai,Chennai,0
1370.29,1138.43,1.204,2,0,1,0,0,1,0,0,0,1,17,99,0,88,27,Electronics,IMPS,0,1,0,14.0,0,1,0,Salaried,Chennai,Chennai,Chennai,0
976.67,1138.43,0.858,11,0,1,1,0,0,0,0,0,1,24,99,1,74,18,Travel,IMPS,0,0,1,11.0,0,1,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
486.16,1138.43,0.427,16,0,1,0,0,1,0,0,0,1,16,99,1,82,11,Food,IMPS,0,0,0,11.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
741.78,1138.43,0.652,17,0,1,1,0,0,0,0,0,1,19,95,1,75,14,Electronics,IMPS,0,0,0,4.0,1,3,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
1548.18,1138.43,1.36,21,0,1,0,0,1,0,1,0,1,19,97,0,82,11,Groceries,IMPS,0,0,0,9.0,0,4,0,Salaried,Chennai,Chennai,Chennai,0
8735.04,1138.43,7.673,22,0,1,0,1,0,1,0,0,1,32,44,1,8,81,E-commerce,NEFT,0,0,0,14.0,1,5,1,Salaried,Chennai,Chennai,Chennai,1
1238.21,1138.43,1.088,5,1,0,1,0,0,0,1,0,1,25,89,0,88,27,Electronics,IMPS,0,0,0,12.0,0,5,0,Salaried,Chennai,Ahmedabad,Delhi,0
1292.17,1138.43,1.135,9,1,1,1,0,0,0,0,0,1,28,98,1,77,29,Groceries,IMPS,0,0,0,13.0,0,6,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
13450.61,1138.43,11.815,10,1,1,1,0,0,1,0,0,1,21,91,1,5,74,Crypto,Credit Card,1,0,0,6.0,0,7,1,Salaried,Chennai,Ahmedabad,Ahmedabad,1
1465.9,1138.43,1.288,15,1,0,1,0,0,1,0,0,1,6,54,0,74,18,Groceries,IMPS,0,0,0,2.0,0,7,0,Salaried,Chennai,Ahmedabad,Chandigarh,0
4308.35,1138.43,3.784,22,1,1,1,0,0,0,0,0,1,20,87,1,85,21,Food,IMPS,0,0,0,10.0,0,4,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
1198.12,1138.43,1.052,0,2,1,1,0,0,0,0,0,1,27,87,0,74,18,E-commerce,IMPS,0,1,0,13.0,0,5,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
793.8,1138.43,0.697,0,2,1,1,0,0,0,2,0,1,12,92,0,88,27,Groceries,IMPS,0,1,0,1.0,1,6,0,Salaried,Chennai,Ahmedabad,Ahmedabad,0
1673.48,1138.43,1.47,12,2,1,0,0,1,0,0,0,1,13,96,0,96,13,Travel,IMPS,0,0,0,4.0,0,4,0,Salaried,Chennai,Chennai,Chennai,0
345.26,1138.43,0.303,14,2,1,0,0,1,1,0,0,1,26,51,0,75,14,Retail,IMPS,0,0,1,12.0,0,5,0,Salaried,Chennai,Chennai,Chennai,0
604.47,1138.43,0.531,4,3,1,0,0,1,1,0,0,1,18,61,0,75,14,E-commerce,IMPS,0,1,0,15.0,0,2,0,Salaried,Chennai,Chennai,Chennai,0
1383.75,1138.43,1.215,5,3,1,0,0,1,0,0,0,1,28,86,0,74,18,E-commerce,IMPS,0,0,0,13.0,0,3,0,Salaried,Chennai,Chennai,Chennai,0
2604.02,4106.97,0.634,1,0,1,0,0,1,1,0,0,1,9,68,0,82,9,Travel,Credit Card,0,1,0,7.0,0,0,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
5658.37,4106.97,1.378,8,0,1,0,0,1,0,0,0,1,29,98,0,80,5,Travel,Credit Card,0,0,0,15.0,0,1,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
4813.3,4106.97,1.172,13,0,1,0,0,1,0,0,0,1,30,85,0,80,5,Travel,Credit Card,0,0,0,14.0,0,2,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
4133.97,4106.97,1.007,16,0,1,0,0,1,0,0,0,1,26,86,1,100,15,Electronics,Credit Card,0,0,0,10.0,0,3,0,Salaried,Gurgaon,Gurgaon,Gurgaon,0
5857.66,4106.97,1.426,20,2,0,1,0,1,0,0,0,1,23,93,1,80,5,Groceries,Credit Card,0,0,0,13.0,0,0,0,Salaried,Gurgaon,Gurgaon,Kolkata,0
1366.89,4106.97,0.333,7,3,0,1,0,1,0,0,0,1,13,96,1,92,7,Groceries,Credit Card,0,0,0,5.0,0,1,0,Salaried,Gurgaon,Gurgaon,Kochi,0
