log_id,transaction_id,customer_id,login_time,logout_time,event_type,login_location,previous_login_city,device_id,device_type,browser,operating_system,ip_address,vpn_used,failed_login_count,password_reset,otp_verified,session_duration_minutes,ip_reputation_score,login_method,biometric_used,country
LOG_371471DAC9C0,TXN_49EF9D31C4B3,CUST_71749AF6CF43,2026-06-20 13:46:41,2026-06-20 14:04:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Chrome,iOS,67.70.252.24,False,0,False,True,18,98,Password,True,India
LOG_0080B4D74F74,TXN_CA7982014603,CUST_0BBCAD5EF2DA,2026-06-20 14:30:41,2026-06-20 14:40:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_25C360D612DE,Tablet,Mobile App,iOS,170.13.201.152,False,0,False,True,10,93,Password,False,India
LOG_95D274719FAE,TXN_EDB071101C16,CUST_71749AF6CF43,2026-06-20 15:00:41,2026-06-20 15:17:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Firefox,Windows,67.70.252.24,False,0,False,True,17,94,Biometric,False,India
LOG_9FD4F00656F2,TXN_7B46D0612689,CUST_0D563A0F2D46,2026-06-20 15:13:41,2026-06-20 15:33:41,Transaction_Initiated,Indore,Indore,DEV_A8F373D263ED,Desktop,Edge,Windows,190.232.138.79,False,0,False,True,20,95,Password,False,India
LOG_F1CC70230B73,TXN_1EB840F9251E,CUST_6380C85B577F,2026-06-20 15:33:41,2026-06-20 15:59:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_814BCBBF01D2,Tablet,Mobile App,Android,78.232.146.109,True,0,False,True,26,67,Biometric,True,India
LOG_446A7D7C3E6E,TXN_DE3DCB621509,CUST_166BFE400FBB,2026-06-20 16:20:41,2026-06-20 16:30:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_7CEB6DD46516,Desktop,Firefox,iOS,34.194.49.92,False,0,False,True,10,91,Password,False,India
LOG_E07E79395255,TXN_BB5B9FAF5EDD,CUST_B385A110F05A,2026-06-20 17:03:41,2026-06-20 17:33:41,Transaction_Initiated,Kolkata,Kolkata,DEV_F9FDEF4D0CCF,Smartphone,Mobile App,iOS,137.107.3.51,False,0,False,True,30,90,Password,True,India
LOG_18157D6CDC39,TXN_65E172C6BB51,CUST_A62F2F92E34C,2026-06-20 17:50:41,2026-06-20 18:03:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_C87B9EB593FF,Laptop,Firefox,macOS,65.161.108.168,False,0,False,True,13,99,Biometric,False,India
LOG_23B9B2FEFB22,TXN_CD2E2F8F21FB,CUST_8866C1FABF99,2026-06-20 18:07:41,2026-06-20 18:27:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_B106853133B0,Laptop,Edge,Android,237.114.24.72,False,0,False,True,20,87,PIN,True,India
LOG_0AAC375ADE3F,TXN_015CF311AF9D,CUST_CD50341CE378,2026-06-20 18:29:41,2026-06-20 18:41:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Mobile App,iOS,20.240.113.52,False,0,False,True,12,100,PIN,False,India
LOG_C578D0D86927,TXN_922DA77B433E,CUST_8966A3CE4048,2026-06-20 19:14:41,2026-06-20 19:32:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B8C0E0B6C9F7,Tablet,Edge,Android,19.193.160.228,False,0,False,True,18,88,Biometric,False,India
LOG_666C5E223B8B,TXN_0D94028E2189,CUST_AA9EDE3072FA,2026-06-20 19:32:41,2026-06-20 19:38:41,Transaction_Initiated,Chennai,Chennai,DEV_C19C611ADC3B,Smartphone,Chrome,Android,101.132.174.72,False,0,False,True,6,99,Password,True,India
LOG_47F7EC27A5CB,TXN_9CD0CC01168C,CUST_3AC0F315E32D,2026-06-20 20:19:41,2026-06-20 20:37:41,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Safari,macOS,140.174.6.218,False,0,False,True,18,96,Password,False,India
LOG_C2658F400DED,TXN_E5948661DCF2,CUST_73B41940F312,2026-06-20 20:39:41,2026-06-20 21:06:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_7FFAD3F7A67D,Desktop,Mobile App,Windows,141.59.197.231,False,0,False,True,27,87,Biometric,False,India
LOG_30F4F27F456A,TXN_F1F95F02C7A0,CUST_3004622EBCCF,2026-06-20 21:17:41,2026-06-20 21:42:41,Transaction_Initiated,Indore,Indore,DEV_7B324B46832C,Laptop,Edge,iOS,48.220.65.11,False,0,False,True,25,92,Password,True,India
LOG_89EEDA7C3AF1,TXN_7D0958EA524C,CUST_160C9133B0CF,2026-05-17 19:19:02,2026-05-17 19:42:02,Transaction_Initiated,Delhi,Mumbai,DEV_78A843DC01CA,Smartphone,Chrome,iOS,227.125.91.51,False,0,False,True,23,93,Password,True,India
LOG_B463A13D9257,TXN_6E81A9B44FA8,CUST_6380C85B577F,2026-05-17 19:48:02,2026-05-17 20:03:02,Transaction_Initiated,Gurgaon,Gurgaon,DEV_814BCBBF01D2,Tablet,Chrome,iOS,78.232.146.109,False,3,False,True,15,97,Biometric,False,India
LOG_E2A149A76EB4,TXN_52A9B7BC9C8C,CUST_55C717731AA3,2026-05-17 20:38:02,2026-05-17 21:02:02,Transaction_Initiated,Chennai,Chennai,DEV_8C21A7D52574,Desktop,Mobile App,macOS,203.191.255.133,True,1,False,True,24,44,Biometric,True,India
LOG_34A64F72860D,TXN_B225961C5126,CUST_F969633BDDB5,2026-05-17 20:50:02,2026-05-17 21:11:02,Transaction_Initiated,Delhi,Delhi,DEV_5C98ED6DFD33,Smartphone,Edge,macOS,119.193.80.240,False,0,False,True,21,92,Password,False,India
LOG_FDB2AAFCAB1D,TXN_B43681FEC455,CUST_9DDA4B54CA2A,2026-05-17 21:18:02,2026-05-17 21:26:02,Transaction_Initiated,Kolkata,Kolkata,DEV_E5B19D1B9B13,Smartphone,Mobile App,iOS,87.199.214.138,False,0,False,True,8,93,Password,False,India
LOG_C0F90E60C51E,TXN_0B50D43E7EE6,CUST_3004622EBCCF,2026-05-17 21:35:02,2026-05-17 21:54:02,Transaction_Initiated,Indore,Indore,DEV_7B324B46832C,Laptop,Edge,Android,48.220.65.11,False,1,False,True,19,85,Password,True,India
LOG_B3104B7A5D1B,TXN_D999AD932205,CUST_01D4765F0DCC,2026-05-17 22:25:02,2026-05-17 22:51:02,Transaction_Initiated,Kolkata,Kolkata,DEV_0A395E135848,Tablet,Safari,macOS,88.207.0.78,False,0,False,True,26,95,Password,True,India
LOG_0D692C9200D4,TXN_211C0E97774B,CUST_B8B7C1E4E9DC,2026-05-17 23:00:02,2026-05-17 23:06:02,Transaction_Initiated,Lucknow,Lucknow,DEV_104CCB5040F5,Smartphone,Safari,Windows,135.35.64.33,False,0,False,True,6,94,Password,False,India
LOG_D6E2297C7B87,TXN_D0E5D196410E,CUST_6380C85B577F,2026-05-17 19:45:34,2026-05-17 19:59:34,Transaction_Initiated,Gurgaon,Gurgaon,DEV_80CAF4C2DECE,Tablet,Mobile App,Android,78.232.146.109,False,0,False,True,14,86,Password,False,India
LOG_B18A0AB88EEA,TXN_925C43F1EEE9,CUST_160C9133B0CF,2026-05-17 20:18:34,2026-05-17 20:42:34,Transaction_Initiated,Mumbai,Delhi,DEV_78A843DC01CA,Smartphone,Safari,macOS,70.13.101.184,False,0,False,True,24,100,Password,True,India
LOG_CA3631610D86,TXN_1C018C1EE6DA,CUST_2CEC9252A0A1,2026-05-17 20:21:34,2026-05-17 20:52:34,Transaction_Initiated,Gurgaon,Gurgaon,DEV_472E6802E25A,Laptop,Edge,Android,198.221.234.99,True,8,False,False,31,10,Password,True,India
LOG_3FEEDC8ABFCB,TXN_967CAE7A25E0,CUST_0D563A0F2D46,2026-05-17 20:38:34,2026-05-17 21:02:34,Transaction_Initiated,Indore,Indore,DEV_A8F373D263ED,Desktop,Edge,macOS,190.232.138.79,False,0,False,True,24,87,Password,True,India
LOG_7969E9D7DB2B,TXN_3BA9A440B2F5,CUST_81E6D90C4760,2026-05-17 21:16:34,2026-05-17 21:29:34,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Firefox,iOS,60.35.23.170,True,1,False,True,13,89,Password,True,India
LOG_3A0830797093,TXN_5047E9D0A5DB,CUST_8966A3CE4048,2026-05-17 22:02:34,2026-05-17 22:23:34,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B8C0E0B6C9F7,Tablet,Chrome,Android,182.5.139.40,False,0,False,True,21,88,Biometric,True,India
LOG_FFAF05FEA497,TXN_78FD0529C1F1,CUST_0D92D17B540C,2026-05-17 23:01:34,2026-05-17 23:14:34,Transaction_Initiated,Pune,Pune,DEV_2E6AC60AC84E,Desktop,Firefox,iOS,78.202.67.172,False,0,False,True,13,90,Biometric,False,India
LOG_A20407E47A0B,TXN_707E67BB9297,CUST_8866C1FABF99,2026-05-17 23:24:34,2026-05-17 23:41:34,Transaction_Initiated,Chandigarh,Chandigarh,DEV_B106853133B0,Laptop,Mobile App,macOS,178.161.6.100,False,0,False,True,17,96,PIN,True,India
LOG_E2CD7BD5CEE9,TXN_C6AD15D37D8C,CUST_166838FFAEA4,2026-05-18 00:15:34,2026-05-18 00:28:34,Transaction_Initiated,Mumbai,Mumbai,DEV_07229593BF32,Smartphone,Chrome,macOS,170.78.122.33,False,0,False,True,13,95,Password,True,India
LOG_BE9B41EAF1AF,TXN_FB2DAEE0E9AB,CUST_41D9016C2179,2026-05-18 00:42:34,2026-05-18 01:01:34,Transaction_Initiated,Delhi,Delhi,DEV_ABA6B07B54FF,Desktop,Firefox,Windows,63.19.121.237,True,5,False,False,19,24,Biometric,True,India
LOG_29C656E7C5BC,TXN_D138D8420F5F,CUST_E762728AC2C4,2026-05-18 01:18:34,2026-05-18 01:30:34,Transaction_Initiated,Pune,Pune,DEV_9FDD3D33CB84,Tablet,Edge,Android,214.86.43.73,False,0,False,True,12,92,Password,False,India
LOG_8A97CC8AC36F,TXN_229DD65FC94B,CUST_88003A890783,2026-05-18 01:27:34,2026-05-18 01:41:34,Transaction_Initiated,Kochi,Kochi,DEV_677C86B1D479,Desktop,Edge,iOS,158.229.103.70,True,6,False,False,14,20,Password,False,India
LOG_1108CF9AADED,TXN_D97AC4ED4D48,CUST_8B279B4E00CF,2026-05-18 01:57:34,2026-05-18 02:15:34,Transaction_Initiated,Coimbatore,Coimbatore,DEV_4ABECF1E4484,Laptop,Mobile App,macOS,16.195.218.219,False,1,False,True,18,93,Password,True,India
LOG_509530261DED,TXN_2B0A69424D25,CUST_C6FAC3E395B8,2026-05-18 02:38:34,2026-05-18 02:51:34,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Edge,Android,188.78.109.17,False,0,False,True,13,97,PIN,True,India
LOG_35517DD2BA31,TXN_656DED768DF6,CUST_3AC0F315E32D,2026-05-18 03:09:34,2026-05-18 03:29:34,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Chrome,Windows,140.174.6.218,False,0,False,True,20,97,Biometric,True,India
LOG_8B73A4F70642,TXN_0A696B1246ED,CUST_E11D4A73CB51,2026-05-18 03:43:34,2026-05-18 04:01:34,Transaction_Initiated,Bengaluru,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Mobile App,iOS,203.251.52.224,False,2,False,True,18,97,Biometric,True,India
LOG_4F7F88FFF559,TXN_4A92747BA006,CUST_01C02537A5CA,2026-05-18 04:46:34,2026-05-18 04:57:34,Transaction_Initiated,Kochi,Kochi,DEV_6424112E6270,Smartphone,Firefox,iOS,207.37.233.107,False,0,False,True,11,88,PIN,False,India
LOG_AC9CD223AA6C,TXN_D9AD0352FD3C,CUST_3004622EBCCF,2026-05-18 05:29:34,2026-05-18 05:57:34,Transaction_Initiated,Bengaluru,Indore,DEV_1D6118D82DC1,Laptop,Safari,Android,26.93.98.67,True,5,False,False,28,18,Password,False,India
LOG_5F2303815004,TXN_18275212EEA1,CUST_DF7E3A9C08AE,2026-05-18 05:38:34,2026-05-18 05:58:34,Transaction_Initiated,Chandigarh,Kochi,DEV_D621F87EBF96,Desktop,Chrome,Windows,107.136.248.122,True,4,True,True,20,20,Biometric,True,India
LOG_B4CCF4DC2B7E,TXN_D189EF3AF32D,CUST_1A4574854941,2026-05-18 05:32:34,2026-05-18 06:02:34,Transaction_Initiated,Chandigarh,Chandigarh,DEV_E04C2B2CF175,Tablet,Mobile App,macOS,203.126.141.197,False,0,False,True,30,96,Biometric,True,India
LOG_5E4DAEB60BEC,TXN_658407FB9AD4,CUST_3D000F3782B4,2026-06-20 10:06:41,2026-06-20 10:33:41,Transaction_Initiated,Delhi,Chandigarh,DEV_0249210CF674,Smartphone,Safari,macOS,166.99.73.223,False,0,False,True,27,88,Biometric,False,India
LOG_6EB0948C75B0,TXN_C4C27CE77D96,CUST_A274A25A299E,2026-06-20 11:07:41,2026-06-20 11:21:41,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_AED579B3AD9F,Tablet,Edge,Windows,158.27.77.39,False,0,False,True,14,88,Password,False,India
LOG_AAEE755770F4,TXN_4F476702C737,CUST_C6FAC3E395B8,2026-06-20 11:41:41,2026-06-20 12:06:41,Transaction_Initiated,Chennai,Chennai,DEV_58968C7F38A6,Desktop,Mobile App,macOS,188.78.109.17,False,0,False,True,25,95,Biometric,True,India
LOG_062514D96305,TXN_62BBE9F0151D,CUST_8866C1FABF99,2026-06-20 12:04:41,2026-06-20 12:22:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_B106853133B0,Laptop,Safari,iOS,59.59.188.33,False,2,False,True,18,91,Password,True,India
LOG_4073030AAA30,TXN_75F39E3CD3F5,CUST_1A4574854941,2026-06-20 12:35:41,2026-06-20 13:01:41,Transaction_Initiated,Chandigarh,Chandigarh,DEV_E04C2B2CF175,Tablet,Safari,macOS,203.126.141.197,False,0,False,True,26,88,Password,False,India
LOG_2EB87EFB054A,TXN_401989033584,CUST_CD50341CE378,2026-06-20 12:43:41,2026-06-20 13:02:41,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Edge,Android,20.240.113.52,False,1,False,True,19,97,Password,False,India
LOG_2BC86327BB63,TXN_B171CE05A047,CUST_9F5234269242,2026-06-20 12:53:41,2026-06-20 13:13:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_D71BAB5B0773,Tablet,Safari,iOS,120.156.30.157,False,1,False,True,20,89,Biometric,True,India
LOG_CD23EA316E64,TXN_8652FF5361A3,CUST_770111A024A1,2026-06-20 13:49:41,2026-06-20 14:12:41,Transaction_Initiated,Coimbatore,Delhi,DEV_9A173DF102CA,Tablet,Mobile App,iOS,114.125.17.31,True,7,False,False,23,12,Biometric,False,India
LOG_CC01B2F59394,TXN_3C7FE7FA30FC,CUST_9F5234269242,2026-06-20 14:31:41,2026-06-20 15:03:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_D71BAB5B0773,Tablet,Safari,Android,120.156.30.157,False,0,False,True,32,87,Password,False,India
LOG_6B0473B01B54,TXN_7F17B4858D6B,CUST_9F5234269242,2026-06-20 14:50:41,2026-06-20 15:22:41,Transaction_Initiated,Hyderabad,Hyderabad,DEV_D71BAB5B0773,Tablet,Mobile App,macOS,120.156.30.157,False,0,False,True,32,97,Password,True,India
LOG_E2E7DE1EABCF,TXN_E5401897677A,CUST_F77382D72C38,2026-06-20 15:39:41,2026-06-20 15:55:41,Transaction_Initiated,Mumbai,Mumbai,DEV_2B48B31D18CC,Desktop,Chrome,Android,143.226.142.47,True,0,False,True,16,70,Password,False,India
LOG_774C7ED911A1,TXN_D74FB86A799E,CUST_5A5043D289DC,2026-06-20 16:22:41,2026-06-20 16:48:41,Transaction_Initiated,Mumbai,Mumbai,DEV_FA1FC2357F3F,Laptop,Mobile App,iOS,196.242.124.201,False,0,False,True,26,95,Biometric,True,India
LOG_9CA7DB2770DC,TXN_0B4A2D376E5B,CUST_81E6D90C4760,2026-06-20 16:41:41,2026-06-20 16:57:41,Transaction_Initiated,Coimbatore,Coimbatore,DEV_26EC14DF4598,Desktop,Edge,Android,60.35.23.170,False,0,False,True,16,93,PIN,False,India
LOG_D909E64AD834,TXN_203D8454E5CA,CUST_55C717731AA3,2026-05-17 20:37:03,2026-05-17 20:50:03,Transaction_Initiated,Chennai,Chennai,DEV_8B7BAD3EA7DE,Desktop,Chrome,Windows,68.32.173.6,False,0,False,True,13,98,PIN,False,India
LOG_506680A31374,TXN_7DD3A68FDA87,CUST_F969633BDDB5,2026-05-17 20:34:03,2026-05-17 20:51:03,Transaction_Initiated,Delhi,Delhi,DEV_5C98ED6DFD33,Smartphone,Safari,Windows,37.63.89.135,False,0,False,True,17,94,PIN,False,India
LOG_9745BBE8C313,TXN_9981F623F7E0,CUST_686953EEE179,2026-05-17 20:56:03,2026-05-17 21:03:03,Transaction_Initiated,Chennai,Chennai,DEV_DDB5C9880543,Desktop,Firefox,iOS,175.204.169.241,False,0,False,True,7,89,Biometric,False,India
LOG_DF2F3A307AF0,TXN_37F152F81E1D,CUST_1A4574854941,2026-05-17 21:45:03,2026-05-17 21:55:03,Transaction_Initiated,Chandigarh,Chandigarh,DEV_E04C2B2CF175,Tablet,Chrome,iOS,203.126.141.197,False,1,False,True,10,95,Password,True,India
LOG_B6F5181F8BE5,TXN_443551E23104,CUST_8D53A50EB97B,2026-05-17 22:23:03,2026-05-17 22:36:03,Transaction_Initiated,Bengaluru,Bengaluru,DEV_5C097E204C1D,Smartphone,Edge,Windows,119.69.245.128,False,3,False,True,13,85,Password,True,India
LOG_595C7AF052CC,TXN_1FA88CF8BB49,CUST_2CEC9252A0A1,2026-05-17 22:59:03,2026-05-17 23:22:03,Transaction_Initiated,Gurgaon,Gurgaon,DEV_75906C286F3B,Laptop,Mobile App,Android,68.89.38.94,False,0,False,True,23,90,Password,False,India
LOG_ACA9EDF337CF,TXN_E68C47219F9F,CUST_99B31E34B435,2026-05-17 23:27:03,2026-05-17 23:43:03,Transaction_Initiated,Kolkata,Kolkata,DEV_D0AA3FFE8F05,Laptop,Firefox,Android,236.125.189.73,False,0,False,True,16,100,Password,True,India
LOG_02E2805B21EF,TXN_465AAC0184D9,CUST_686953EEE179,2026-05-17 23:54:03,2026-05-18 00:03:03,Transaction_Initiated,Ahmedabad,Chennai,DEV_DDB5C9880543,Desktop,Edge,macOS,244.249.3.40,False,0,False,True,9,98,Password,False,India
LOG_57AD08F75188,TXN_6769A31CAD4B,CUST_01C02537A5CA,2026-05-18 00:35:03,2026-05-18 01:00:03,Transaction_Initiated,Gurgaon,Kochi,DEV_6424112E6270,Smartphone,Chrome,Android,95.16.82.171,True,0,False,True,25,100,Biometric,True,India
LOG_1A352ABAE499,TXN_DC47E779F9FB,CUST_686953EEE179,2026-05-18 00:52:03,2026-05-18 01:05:03,Transaction_Initiated,Ahmedabad,Ahmedabad,DEV_DDB5C9880543,Desktop,Edge,iOS,98.219.4.112,False,0,False,True,13,92,Password,True,India
LOG_E80A5D542149,TXN_7F544AB9B827,CUST_15C44D3CE34B,2026-05-18 01:30:03,2026-05-18 01:50:03,Transaction_Initiated,Chennai,Chennai,DEV_0884DDC56CF0,Laptop,Safari,Windows,173.76.117.31,False,0,False,True,20,86,Password,True,India
LOG_A14749621D36,TXN_527DF9AD2573,CUST_01C02537A5CA,2026-05-18 02:12:03,2026-05-18 02:24:03,Transaction_Initiated,Gurgaon,Gurgaon,DEV_6424112E6270,Smartphone,Edge,Windows,100.214.126.82,False,0,False,True,12,93,Password,True,India
LOG_A6E52C3DBAA4,TXN_EAB6D19901D5,CUST_E11D4A73CB51,2026-05-18 02:20:03,2026-05-18 02:25:03,Transaction_Initiated,Lucknow,Bengaluru,DEV_E0A9B5B38FBF,Smartphone,Mobile App,Windows,146.190.121.167,False,0,False,True,5,91,Password,False,India
LOG_1E06F9D33BCF,TXN_0D82C026E366,CUST_88003A890783,2026-05-18 02:58:03,2026-05-18 03:12:03,Transaction_Initiated,Kochi,Kochi,DEV_1D0767C5C43F,Desktop,Safari,Windows,193.129.177.230,False,0,False,True,14,98,Biometric,True,India
LOG_74FB4417C344,TXN_B1698AF2BDAE,CUST_81E6D90C4760,2026-05-18 03:21:03,2026-05-18 03:47:03,Transaction_Initiated,Coimbatore,Coimbatore,DEV_6C10342191EA,Desktop,Firefox,iOS,113.139.105.48,True,0,False,True,26,30,Password,False,India
LOG_FEDBE7F30ED0,TXN_6D3C46AB96D7,CUST_8866C1FABF99,2026-05-18 03:51:03,2026-05-18 04:24:03,Transaction_Initiated,Chandigarh,Chandigarh,DEV_B106853133B0,Laptop,Firefox,iOS,48.142.68.70,False,0,False,True,33,96,Password,False,India
LOG_D9C8DFFBE54A,TXN_F75C9D05BBD6,CUST_6D76C861D951,2026-05-18 04:17:03,2026-05-18 04:40:03,Transaction_Initiated,Delhi,Delhi,DEV_E628135E164D,Desktop,Edge,iOS,190.36.87.137,True,0,False,True,23,93,Biometric,False,India
LOG_4D80209C01F9,TXN_22CB3DDF6228,CUST_55C717731AA3,2026-05-18 04:44:03,2026-05-18 04:59:03,Transaction_Initiated,Chennai,Chennai,DEV_8FE1F7AEAED5,Desktop,Edge,Android,186.96.35.37,True,8,False,False,15,7,Biometric,True,India
LOG_34E039A164BF,TXN_AB604272C8AC,CUST_F77382D72C38,2026-05-18 05:36:03,2026-05-18 05:56:03,Transaction_Initiated,Mumbai,Mumbai,DEV_2B48B31D18CC,Desktop,Firefox,Android,143.226.142.47,False,0,False,True,20,85,Password,False,India
LOG_535ACD6FF476,TXN_85AB1557875B,CUST_3AC0F315E32D,2026-05-18 06:12:03,2026-05-18 06:41:03,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Safari,Android,140.174.6.218,False,0,False,True,29,88,PIN,True,India
LOG_8FD7B3CBB273,TXN_37DE989940CA,CUST_01C02537A5CA,2026-05-18 06:39:03,2026-05-18 06:56:03,Transaction_Initiated,Gurgaon,Gurgaon,DEV_6424112E6270,Smartphone,Mobile App,Windows,186.196.57.126,False,0,False,True,17,87,Password,False,India
LOG_C64313E3E27E,TXN_746A29F898C0,CUST_E11D4A73CB51,2026-05-18 06:40:03,2026-05-18 07:08:03,Transaction_Initiated,Lucknow,Lucknow,DEV_E0A9B5B38FBF,Smartphone,Chrome,Android,80.255.188.239,False,1,False,True,28,89,Password,False,India
LOG_DC32CCB7014C,TXN_4154BE327ECB,CUST_71749AF6CF43,2026-05-18 06:53:03,2026-05-18 07:20:03,Transaction_Initiated,Gurgaon,Gurgaon,DEV_B578A4DC41FE,Desktop,Edge,iOS,67.70.252.24,False,2,False,True,27,92,Password,False,India
LOG_27AD19899FF8,TXN_988FA10D0B84,CUST_3AC0F315E32D,2026-05-18 07:22:03,2026-05-18 07:41:03,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Firefox,macOS,140.174.6.218,False,1,False,True,19,88,Password,False,India
LOG_483BC003EF4B,TXN_90DCC4022C9A,CUST_6380C85B577F,2026-05-17 19:36:24,2026-05-17 20:00:24,Transaction_Initiated,Gurgaon,Gurgaon,DEV_3008442F4810,Tablet,Safari,macOS,78.232.146.109,False,0,False,True,24,87,Biometric,False,India
LOG_B20C2ED585FE,TXN_06A495916610,CUST_E762728AC2C4,2026-05-17 20:02:24,2026-05-17 20:32:24,Transaction_Initiated,Pune,Pune,DEV_9FDD3D33CB84,Tablet,Mobile App,Windows,214.86.43.73,False,0,False,True,30,85,PIN,False,India
LOG_FA3C5B6ED34C,TXN_AD643CAA3E98,CUST_F969633BDDB5,2026-05-17 20:56:24,2026-05-17 21:09:24,Transaction_Initiated,Delhi,Delhi,DEV_5C98ED6DFD33,Smartphone,Chrome,Windows,43.108.205.159,False,0,False,True,13,95,Biometric,True,India
LOG_1360BC58E5AD,TXN_37F60E433F91,CUST_8966A3CE4048,2026-05-17 21:59:16,2026-05-17 22:05:16,Transaction_Initiated,Gurgaon,Gurgaon,DEV_A55DF968BB41,Tablet,Firefox,macOS,72.144.83.139,False,0,False,True,6,93,Password,False,India
LOG_9977F938E1E5,TXN_BA1F5AA4F67C,CUST_01D4765F0DCC,2026-05-17 22:48:16,2026-05-17 22:59:16,Transaction_Initiated,Kolkata,Kolkata,DEV_0A395E135848,Tablet,Safari,macOS,88.207.0.78,False,0,False,True,11,100,Password,True,India
LOG_5E50E177D6EB,TXN_7876673FC71A,CUST_F969633BDDB5,2026-05-17 23:36:16,2026-05-17 23:58:16,Transaction_Initiated,Delhi,Delhi,DEV_5C98ED6DFD33,Smartphone,Edge,Android,52.174.229.202,False,0,False,False,22,91,Biometric,True,India
LOG_759527E6F29A,TXN_BB5F34DCB856,CUST_3004622EBCCF,2026-05-18 00:24:16,2026-05-18 00:45:16,Transaction_Initiated,Bengaluru,Bengaluru,DEV_7B324B46832C,Laptop,Firefox,macOS,35.232.160.44,False,0,False,True,21,87,Biometric,True,India
LOG_1BDD24C03106,TXN_73DABFD44E30,CUST_3AC0F315E32D,2026-05-18 00:29:16,2026-05-18 00:46:16,Transaction_Initiated,Lucknow,Lucknow,DEV_D31BC9C3F4BB,Smartphone,Chrome,Android,140.174.6.218,False,0,False,True,17,96,Biometric,True,India
LOG_229C3B5D4313,TXN_E6BBE6D1DB8F,CUST_6E9FB0F33173,2026-05-18 01:07:16,2026-05-18 01:35:16,Transaction_Initiated,Gurgaon,Lucknow,DEV_106545D10191,Laptop,Edge,iOS,110.236.47.90,False,0,False,True,28,90,Password,True,India
LOG_F56B532736B3,TXN_0EB1B9E4C6C4,CUST_CD50341CE378,2026-05-18 01:36:16,2026-05-18 01:45:16,Transaction_Initiated,Gurgaon,Gurgaon,DEV_F473492F14C4,Desktop,Firefox,macOS,20.240.113.52,True,0,False,True,9,68,PIN,True,India
LOG_19E78E201F89,TXN_BF6ED863E74E,CUST_6380C85B577F,2026-05-18 01:36:16,2026-05-18 01:56:16,Transaction_Initiated,Gurgaon,Gurgaon,DEV_814BCBBF01D2,Tablet,Safari,Android,78.232.146.109,False,0,False,True,20,99,Password,False,India
LOG_B67936360FB8,TXN_6B51BBDB8A51,CUST_F77382D72C38,2026-05-18 01:59:16,2026-05-18 02:14:16,Transaction_Initiated,Mumbai,Mumbai,DEV_2B48B31D18CC,Desktop,Firefox,Windows,143.226.142.47,False,2,False,True,15,91,Password,False,India
LOG_92E8C943A3FA,TXN_C2C48609AAD0,CUST_55C717731AA3,2026-05-18 02:57:16,2026-05-18 03:27:16,Transaction_Initiated,Chennai,Chennai,DEV_158241CAB578,Desktop,Safari,macOS,68.32.173.6,False,2,False,True,30,91,Password,True,India
LOG_9B7064571640,TXN_FE16F6254EB1,CUST_A274A25A299E,2026-06-20 11:04:41,2026-06-20 11:26:41,Transaction_Initiated,Delhi,Ahmedabad,DEV_AED579B3AD9F,Tablet,Safari,iOS,223.218.171.30,False,1,False,True,22,98,Password,False,India
LOG_52842FACDA4E,TXN_A12AA0B19000,CUST_E11D4A73CB51,2026-06-20 11:21:41,2026-06-20 11:49:41,Transaction_Initiated,Bengaluru,Lucknow,DEV_E0A9B5B38FBF,Smartphone,Chrome,macOS,203.251.52.224,False,3,False,True,28,98,Password,True,India
LOG_461F709ADD4D,TXN_1B247C23B57F,CUST_8D53A50EB97B,2026-06-20 12:05:41,2026-06-20 12:24:41,Transaction_Initiated,Bengaluru,Bengaluru,DEV_5C097E204C1D,Smartphone,Firefox,Windows,40.100.240.244,False,2,False,True,19,85,Password,False,India
